item_barcode,begin_pub_date,display_call_no,freq_increment,freq_calc_type,DUPLICATE
,,,,
,,"001 Hesmondhalgh, David",,
,,"001 KniivilÃ¤, Sonja",,
,,08 Acta universitatis Tamperensis. 1347,,
,,"08 KomiteanmietintÃ¶. 1973, 116",,
,,"08 KomiteanmietintÃ¶. 1995, 4",,
,,08 Nord,,
,1111,,,
,1111,Aik Intereconomics,2,m
,1111,BG 1 Statisticeski,,
,1111,DK 2.5 Arbejdsmarkedsstatistik,,
,1111,DK 3.1 LandbrugsrÃ¥dets,,
,1111,DK 3.5 Trafikuheld,,
,1111,HU 1 Statisztikai,,
,1111,INT 1 Statistical,,
,1111,INT 2.1 Hoeveel,,
,1111,INT 2.5 Hourly (1),,
,1111,INT 2.6 International,,
,1111,INT 3.1 Nationalregnskaber,,
,1111,INT 3.1 North,,
,1111,INT 3.3 Industrial (1),,
,1111,INT 3.3 International (1),,
,1111,INT 3.3 Tin,,
,1111,INT 3.3 World,,
,1111,INT 3.5 Statistics,,
,1111,INT 3.7 U.S.,,
,1111,INT 5 Earnings,,
,1111,INT 5 EC,,
,1111,IS 2.8 Domsmalaskyrslur,,
,1111,R 01 Government,,
,1111,RO 1 Statistical,,
,1111,SE 1 Sweden,,
,1111,SE 2.5 LÃ¶nestatistisk,,
,1111,SE 2.5 LO-statistik,,
,1111,SE 3.3 Oljemarknaden (1),,
,1111,SE 3.5 VÃ¤gtrafikolyckor,,
,1111,SE 3.7 Entreprenadindex,,
,1111,SU 1 USSR,,
,1111,TR 1 TuÌrkiye,,
1360000003,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 6",,
1360000012,1995,"314 Takalo, Pirjo",,
1360000019,1996,"65 Silfverberg, Paul",,
1360000024,1995,FI 5.2 Tautiluokitus,,
1360000029,1995,INT 5 Regions,,
1360000030,1995,FI 5.2 Tautiluokitus,,
1360000031,1996,"65 JyvÃ¤skylÃ¤n yliopisto, Taloustieteen laitos. Julkaisuja. 100",,
1360000036,1996,"336 Suomen pankin keskustelualoitteita 96,7",,
1360000037,1996,"628 VÃ¤liverronen, Esa",,
1360000044,1996,"K 36 Sosiaali- ja terveysministeriÃ¶n julkaisuja. 1996, 5",,
1360000045,1996,FI 2.9 Tulot ja kulutus,,
1360000047,1996,36 KansanelÃ¤kelaitos. Sosiaali- ja terveysturvan tutkimuksia. 7,,
1360000048,1990,FI 2.9 Kotitalouksien,,
1360000051,1996,FI 3.5 Kuolemaan,,
1360000060,1993,"FI 2.7 Pukkala, Eero",,
1360000066,1995,INT 3.1 Monitoring,,
1360000068,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 7",,
1360000072,1995,INT 2.1 Women,,
1360000076,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen keskustelualoitteita. 1996, 2",,
1360000082,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen keskustelualoitteita. 1996, 1",,
1360000085,1996,INT 5 Inventory,,
1360000087,1995,INT 2.5 Older,,
1360000093,1974,INT 3.1 National,,
1360000094,1996,INT 3.6 KansainvÃ¤linen,1,y
1360000097,1995,338 Kansallinen tuottavuusohjelma,,
1360000099,1996,INT 5 Regional,,
1360000105,1996,INT 5 Regional,,
1360000111,1996,INT 3.1 Comparison,,
1360000112,1995,FI 2.1 STAKES. Yksityiset,,
1360000113,1996,FI 5.3 Tilastokeskuksen,,
1360000117,1996,INT 3.1 Comparison,,
1360000119,1996,FI 5.3 Tilastokeskuksen,,
1360000125,1996,FI 5.3 Tilastokeskuksen,,
1360000129,1996,FI 3.5 MEK A. 99,,
1360000131,1996,FI 5.3 Tilastokeskuksen,,
1360000135,1996,FI 3.5 MEK A. 98,,
1360000141,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 5",,
1360000144,1996,34 Oikeuspol. tutk.lait. tutkimustied. 23,,
1360000149,1996,FI 2.7 Kansanterveyskertomus,,
1360000170,1994,RU 4 [Murmansk] Russia,,
1360000171,1993,INT 2.2 Baltic,,
1360000173,1996,INT 3.1 R Suomen lÃ¤hialueet,,
1360000176,1994,RU 4 [Karjala] Republic,,
1360000180,1996,INT 3.1 R Suomen lÃ¤hialueet,,
1360000184,1996,INT 3.1 R Suomen lÃ¤hialueet,,
1360000196,1996,INT 5 Electricity,,
1360000201,1995,37 Measuring,,
1360000203,1996,INT 5 Manual,,
1360000204,1996,FI 2.7 Kansanterveyskertomus,,
1360000206,1996,INT 5 Regio,,
1360000209,1989,INT 5 National,,
1360000214,1996,FI 2.1 R STAKES. Tilastoraportti(tiedote),,
1360000217,1996,"FI 2.6 Koulutus. 1996, 6",,
1360000218,1996,"FI 2.6 Koulutus. 1996, 6",,
1360000227,1992,FI 2.5 TyÃ¶poliittinen tutkimus,,
1360000274,1992,311 Statistics,,
1360000279,1996,INT 3.2 European,,
1360000288,1994,"K 35 Valtioneuvoston kanslian julkaisusarja. 1994, 3",,
1360000306,1995,INT 2.8 National,,
1360000307,1996,INT 3.6 Structures,,
1360000317,1996,"FI 2.3 VÃ¤estÃ¶. 1996, 10",,
1360000320,1996,"62 Lindborg, Timo",,
1360000324,1993,FI 2.1 Nuorten,,
1360000341,1996,INT 2.1 Unemployment,,
1360000353,1996,INT 3.1 Comparison,,
1360000354,1996,330 ETLA. B. 122,,
1360000361,1996,SE 2.1 Statistik : socialtjÃ¤nst,,
1360000362,1996,INT 3.1 OECD,,
1360000366,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 218,,
1360000367,1996,SE 2.7 Statistik : hÃ¤lsa och sjukdomar,,
1360000372,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 217,,
1360000378,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 217,,
1360000379,1996,INT 5 Occasional paper. 138,,
1360000384,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 217,,
1360000388,1996,RU 4 [Karjala],,
1360000390,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 217,,
1360000392,1995,RU 4 [Murmansk] Transport,,
1360000393,1995,"331 Newton, Tim",,
1360000401,1996,INT 5 European,,
1360000404,1995,RU 4 [Murmansk] Ohrana,,
1360000410,1996,RU 4 [Murmansk] Uslovija,,
1360000416,1996,RU 4 [Murmansk] Izpol'zovanie,,
1360000419,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 218,,
1360000425,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 218,,
1360000427,1994,INT 2.6 Key,,
1360000431,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 218,,
1360000436,1992,INT 1 Fakta,,
1360000439,1996,SE 2.5 Statistiska,,
1360000440,1996,INT 3.5 WTO's,,
1360000442,1989,RU 4 [Karjala] Atlas,,
1360000445,1996,SE 2.2 KustnÃ¤ra,,
1360000446,1996,INT 5 Quarterly,,
1360000447,1996,"INT 1 Kivikari, Urpo",,
1360000452,1996,INT 2.5 OECD,,
1360000453,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 220,,
1360000464,1996,"338 Hjerppe, Riitta",,
1360000465,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 220,,
1360000470,1996,"338 Hjerppe, Riitta",,
1360000476,1995,"30 Ghirardi, Silvia",,
1360000488,1996,FI 2.6 Tilastotietoa taiteesta. 14,,
1360000492,1996,INT 3.6 JÃ¤senvaltioissa,,
1360000493,1995,FI 3.5 R Traffic,,
1360000495,1992,INT 1 Fakta,,
1360000499,1996,62 Oulun yliopiston taloustieteen osaston raportteja. 32,,
1360000501,1992,INT 1 Facts,,
1360000503,1990,INT 2.1 MISSOC,,
1360000507,1996,"FI 2.6 Tiede ja teknologia. 1996, 3",,
1360000509,1996,"65 Kauppa- ja teollisuusministeriÃ¶n tutkimuksia ja raportteja. 1996, 16",,
1360000510,1996,FI 3.6 Verotietoa. 7,,
1360000515,1996,"65 Kauppa- ja teollisuusministeriÃ¶n tutkimuksia ja raportteja. 1996, 14",,
1360000516,1996,INT 5 NACE,,
1360000518,1996,314 VÃ¤estÃ¶ntutkimuslaitoksen julkaisusarja. D. 29,,
1360000522,1996,INT 5 NACE,,
1360000526,1996,"FI 2.7 STAKES. Tilastotiedote. 1996, 8",,
1360000527,1996,331 TyÃ¶poliittinen tutkimus. 138,,
1360000528,1996,SE 2.6 Statistiska,,
1360000530,1996,FI 2.4 Finnish,,
1360000532,1996,"FI 2.7 STAKES. Tilastotiedote. 1996, 8",,
1360000534,1996,SE 2.6 Statistiska,,
1360000536,1996,FI 2.4 Finnish,,
1360000541,1996,SE 3.8 R Statistiska meddelanden. SM Se7031,,
1360000547,1996,SE 3.8 Statistiska meddelanden. SM Se7030,,
1360000549,1996,"FI 2.1 STAKES. Aiheita. 1996, 25",,
1360000552,1995,SE 2.3 Statistiska,,
1360000559,1996,INT 2.3 World,,
1360000563,1996,INT 2.1 Unemployment,,
1360000564,1996,SE 2.5 Statistiska,,
1360000565,1995,INT 4 Challenge,,
1360000570,1996,SE 2.5 Statistiska,,
1360000574,1996,"65 Tampereen yliopisto, Yrityksen taloustieteen ja yksityisoikeuden laitoksen julkaisuja. Sarja A2. 65",,
1360000583,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 35b,,
1360000589,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 35b,,
1360000591,1996,INT 5 Regional,,
1360000597,1993,INT 3.1 Economic,,
1360000599,1993,30 Worlds,,
1360000602,1996,"FI 5.1 Tilastokeskus. Katsauksia. 1996, 2",,
1360000603,1996,"63 Kuluttajatutkimuskeskus. Julkaisuja. 1996, 1",,
1360000604,1996,INT 2.2 Global,,
1360000607,1996,"FI 5.1 Tilastokeskus. Katsauksia. 1996, 2",,
1360000608,1990,"K 311 Marriott, F. H. C.",,
1360000609,1996,"63 Kuluttajatutkimuskeskus. Julkaisuja. 1996, 1",,
1360000618,1993,"65 KarlÃ¶f, Bengt",,
1360000619,1996,"FI 5.1 Tilastokeskus. Katsauksia. 1996, 2",,
1360000620,1996,65 Valtuutuksen,,
1360000623,1996,30 ElÃ¤mÃ¤n,,
1360000625,1996,"FI 5.1 Tilastokeskus. Katsauksia. 1996, 2",,
1360000626,1996,311 Interpreting,,
1360000631,1996,339 (EU) EU-rahoitusopas,,
1360000632,1995,INT 3.3 European,,
1360000633,1996,"K 36 Sosiaali- ja terveysministeriÃ¶n selvityksiÃ¤. 1996, 2",,
1360000634,1995,"311 Helenius, Hans",,
1360000636,1996,INT 5 Farm,,
1360000638,1995,"65 ÃyvÃ¤ri, Anne",,
1360000648,1996,INT 3.8 Enterprises,,
1360000653,1995,INT 1 Baltic,,
1360000662,1996,65 Helsingin kauppakorkeakoulun pienyrityskeskuksen julkaisuja. M. 78,,
1360000663,1996,65 Helsingin kauppakorkeakoulun pienyrityskeskuksen julkaisuja. M. 77,,
1360000669,1996,65 Helsingin kauppakorkeakoulun pienyrityskeskuksen julkaisuja. M. 76,,
1360000674,1992,"35 Savolainen, Raimo",,
1360000675,1996,65 Helsingin kauppakorkeakoulun pienyrityskeskuksen julkaisuja. M. 75,,
1360000683,1996,K 331 TyÃ¶poliittinen tutkimus. 155,,
1360000685,1996,"FI 2.2 YmpÃ¤ristÃ¶. 1996, 4",,
1360000686,1991,"FI 2.1 Sosiaali- ja terveyshallitus. Aiheita 1991, 1",,
1360000688,1996,FI 3.5 YksittÃ¤iset,,
1360000690,1995,INT 5 Review,,
1360000692,1991,"FI 2.1 Sosiaali- ja terveyshallitus. Aiheita 1991, 10",,
1360000697,1996,"FI 2.2 YmpÃ¤ristÃ¶. 1996, 4",,
1360000698,1992,"FI 2.1 Aaltonen, Pasi",,
1360000702,1996,INT 1 Small,,
1360000703,1996,"FI 2.2 YmpÃ¤ristÃ¶. 1996, 4",,
1360000711,1996,INT 2.1 Habitat,,
1360000719,1996,K 331 TyÃ¶poliittinen tutkimus. 149,,
1360000723,1996,K 330 ElinkeinoelÃ¤mÃ¤n tutkimuslaitos. Keskusteluaiheita. 562,,
1360000724,1996,K 330 ElinkeinoelÃ¤mÃ¤n tutkimuslaitos. Keskusteluaiheita. 561,,
1360000726,1996,INT 3.4 External,,
1360000727,1996,628 Suomen ympÃ¤ristÃ¶. 49,,
1360000750,1996,"65 JyvÃ¤skylÃ¤n yliopisto, Taloustieteen laitos. Julkaisuja. 104",,
1360000752,1996,"FI 2.7 Sosiaali- ja terveysministeriÃ¶n julkaisuja. 1996, 10",,
1360000757,1996,DK 2.1 European,,
1360000767,1996,"FI 2.7 R STAKES. Tilastotiedote. 1996, 9",,
1360000769,1996,INT 5 European,,
1360000773,1996,"FI 2.7 R STAKES. Tilastotiedote. 1996, 9",,
1360000791,1996,INT 3.4 External,,
1360000793,1996,INT 5 Occasional paper. 139,,
1360000796,1996,INT 5 Methodology,,
1360000802,1996,INT 5 Methodology,,
1360000805,1994,"INT 5 Nicolas, Florence",,
1360000814,1996,INT 3.7 Daily,,
1360000817,1996,"K 36 Sosiaali- ja terveysministeriÃ¶n julkaisuja. 1996, 12",,
1360000824,1996,INT 2.5 R Tilastotietoja,,
1360000827,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 3",,
1360000831,1996,311 Tampereen yliopisto. Matemaattisten tieteiden laitos. Moniste. B. 42,,
1360000836,1996,338 Kansallinen tuottavuusohjelma,,
1360000848,1996,338 Kansallinen tuottavuusohjelma,,
1360000850,1995,INT 5 Measurement,,
1360000855,1996,INT 5 European,,
1360000857,1996,311 Income,,
1360000859,1996,"35 Valioneuvoston kanslian julkaisusarja. 1996, 2",,
1360000871,1996,INT 3.4 Foreign,,
1360000874,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 1,,
1360000876,1996,30 Emotions,,
1360000882,1996,"311 Utts, Jessica M.",,
1360000884,1994,339 EU Suomalaisten,,
1360000896,1996,FI 3.5 MEK E. 33,,
1360000901,1996,"FI 2.7 R STAKES. Tilastotiedote. 1996, 11",,
1360000907,1996,"FI 2.7 R STAKES. Tilastotiedote. 1996, 11",,
1360000908,1996,INT 5 Community,,
1360000914,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 11",,
1360000921,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 1,,
1360000927,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 1,,
1360000946,1996,"FI 2.6 Koulutus. 1996, 8",,
1360000948,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 4,,
1360000952,1996,"FI 2.6 Koulutus. 1996, 8",,
1360000953,1994,FI 2.1 SÃ¤Ã¤ntelystÃ¤,,
1360000955,1996,FI 3.5 MEK E. 34,,
1360000957,1994,SE 2.2 MiljÃ¶sverige,,
1360000959,1995,"FI 2.7 STAKES. Tilastoraportti (1997-1999), Tilastotiedote (1994-1996)",,
1360000960,1996,FI 5.2 Tilastokeskus. KÃ¤sikirjoja. 4,,
1360000962,1996,311 Statistical,,
1360000969,1996,"FI 2.7 Terveys 1996, 2",,
1360000970,1996,"FI 2.6 Koulutus. 1996, 7",,
1360000977,1995,"37 LinnakylÃ¤, Pirjo",,
1360000978,1996,311 Improving,,
1360000983,1995,"336 Meklin, Pentti",,
1360000985,1995,"628 YmpÃ¤ristÃ¶ministeriÃ¶, AlueidenkÃ¤ytÃ¶n osasto. Tutkimusraportti. 1995, 1",,
1360000992,1996,SE 3.7 Tobaksstatistik,,
1360000993,1996,"FI 2.7 Terveys 1996, 2",,
1360000997,1996,INT 3.1 Economic,,
1360001000,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 12",,
1360001001,1993,"65 Ãberg, Leif",,
1360001010,1996,"FI 2.6 Tiede ja teknologia 1996, 5",,
1360001011,1996,RU 4 [Karjala] Ziliscnyj,,
1360001014,1996,INT 3.1 European,,
1360001018,1995,RU 4 [Murmansk] Kapital'noe,,
1360001022,1996,FI 2.1 SÃ¤Ã¤ntelystÃ¤,,
1360001027,1996,"FI 2.6 Tiede ja teknologia 1996, 5",,
1360001028,1996,RU 4 [Karjala] Dohody,,
1360001031,1996,311 Time,,
1360001034,1996,RU 4 [Karjala] Deneznye,,
1360001035,1996,"FI 2.5 TyÃ¶markkinat 1996, 13",,
1360001036,1996,INT 3.2 European,,
1360001040,1996,INT 3.6 European,,
1360001053,1996,"FI 2.5 TyÃ¶markkinat 1996, 13",,
1360001054,1996,INT 5 OECD,,
1360001055,1994,330 Measurement,,
1360001059,1996,"FI 2.5 TyÃ¶markkinat 1996, 13",,
1360001061,1996,RU 2.1 Uroven,,
1360001070,1996,RU 3.7 Ceny,,
1360001074,1995,311 Nordisk statistisk sekretariat. Tekniske rapporter. 62,,
1360001076,199u,RU 4 [Karjala] Maloe,,
1360001079,1996,RU 4 [Murmansk] Murmanskaja,,
1360001080,1996,33 Mallinikkareita,,
1360001082,1993,INT 5 Studies in methods. F. 61,,
1360001084,1996,30 ElÃ¤mÃ¤n,,
1360001085,1996,FI 1 Helsinki,,
1360001087,1996,628 Suomen ympÃ¤ristÃ¶. 48,,
1360001088,1995,"30 Marshall, Catherine",,
1360001090,1996,30 ElÃ¤mÃ¤n,,
1360001091,1996,FI 1 Helsinki,,
1360001092,1996,FI 1 Helsinki,,
1360001093,1996,"314 Kero, Reino",,
1360001095,1996,RU 1 Russia,,
1360001096,1996,30 ElÃ¤mÃ¤n,,
1360001097,1996,FI 1 Helsinki,,
1360001098,1996,FI 1 Helsinki,,
1360001099,1994,30 Vardagens,,
1360001103,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 222,,
1360001104,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 222,,
1360001105,1995,"INT 2.5 McRae, Susan",,
1360001108,1996,311 Tilastoista,,
1360001112,1996,INT 5 Intrastat,,
1360001116,1996,628 Suomen,,
1360001118,1996,INT 5 Intrastat,,
1360001119,1996,"FI 2.2 YmpÃ¤ristÃ¶. 1996, 13",,
1360001120,1996,"FI 2.2 YmpÃ¤ristÃ¶. 1996, 13",,
1360001123,1996,"311 Mustonen, Seppo",,
1360001124,1996,"35 SisÃ¤asiainministeriÃ¶. Aluekehitysosaston julkaisu. 1996, 15",,
1360001125,1991,INT 2.1 World's,,
1360001127,1995,SE 1 Women,,
1360001129,1995,"311 Mustonen, Seppo",,
1360001131,1995,INT 2.6 Media,,
1360001132,1995,R 8 Country,,
1360001135,1996,"311 Mustonen, Seppo",,
1360001141,1996,331 TyÃ¶elÃ¤mÃ¤n,,
1360001142,1996,INT 2.3 World,,
1360001144,1995,"68 Turkle, Sherry",,
1360001149,1990,INT 1 Global,,
1360001152,1996,FI 4 Suomipalapeli,,
1360001153,1996,INT 3.2 Overview,,
1360001155,1995,"FI 4 Helsingin kaupungin tietokeskuksen tilastoja. 1995, 15",,
1360001158,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen keskustelualoitteita. 1996, 3",,
1360001161,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 15",,
1360001162,1996,FI 2.6 Tilastotietoa taiteesta. 16,,
1360001165,1996,INT 3.2 Long-term,,
1360001166,1996,"SE 2.5 Ura 1996, 11",,
1360001167,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 13",,
1360001168,1996,"K 336 Poutvaara, Panu",,
1360001170,1996,311 Tilastoista,,
1360001172,1996,INT 1 Exploring,,
1360001173,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 6",,
1360001176,1996,311 Tilastoista,,
1360001178,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 16",,
1360001179,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 5",,
1360001182,1996,311 Tilastoista,,
1360001183,1994,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1994, 9",,
1360001184,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 12",,
1360001185,1995,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1995, 3",,
1360001189,1980,FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja,,
1360001190,1994,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1994, 8",,
1360001193,1995,INT 3.2 Agricultural,,
1360001195,1993,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja. 1994, 1",,
1360001197,1996,INT 5 Inflation,,
1360001214,1995,INT 5 Balance,,
1360001221,1993,FI 2.1 Sosiaali- ja terveysministeriÃ¶n julkaisuja,,
1360001225,1996,314 Siirtolaisuustutkimuksia. A. 18,,
1360001226,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 219,,
1360001227,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 219,,
1360001228,1990,INT 3.1 Overall,,
1360001232,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 219,,
1360001237,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 219,,
1360001238,1996,FI 5.1 Tilastokeskus. Tutkimuksia. 219,,
1360001245,1996,INT 2.6 Challenges,,
1360001246,1996,"311 Som, Ranjan K.",,
1360001247,1996,311 Tampereen yliopisto. Matemaattisten tieteiden laitos. Moniste. B. 45,,
1360001248,1996,INT 3.3 Energy,,
1360001249,1991,"311 Everitt, Brian S.",,
1360001250,1995,"311 Hand, David",,
1360001251,1996,"311 Gower, J. C.",,
1360001255,1996,"311 Cox, D. R.",,
1360001257,1996,34 Laittomuuden,,
1360001258,1996,FI 4 Elinolotutkimus,,
1360001260,1996,INT 5 ESSPROS,,
1360001261,1996,"311 Agresti, Alan",,
1360001262,1996,INT 3.3 Asia,,
1360001263,1996,INT 5 OECD working papers 19,,
1360001266,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 1",,
1360001269,1996,INT 5 OECD working papers. 20,,
1360001270,1996,INT 5 Conference of European Statisticians. Statistical standards and studies. 46,,
1360001271,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 1",,
1360001272,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 1",,
1360001274,1994,INT 3.5 Telecommunication,,
1360001275,1997,INT 3.4 European,,
1360001276,1996,INT 5 Conference of European Statisticians. Statistical standards and studies. 46,,
1360001279,1996,INT 2.4 Population,,
1360001283,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 2",,
1360001285,1996,INT 5 Proceedings,,
1360001286,1996,INT 5 United Nations Economic Commission for Europe. Economic studies. 8,,
1360001289,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 2",,
1360001290,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 2",,
1360001292,1996,FI 4 Elinolotutkimus,,
1360001296,1997,"FI 5.1 Tilastokeskus. Katsauksia. 1997, 2",,
1360001297,1996,INT 3.8 Enterprises,,
1360001298,1995,"R 8 HytÃ¶nen, Ahti",,
1360001304,1996,INT 5 Manual,,
1360001306,1996,"K 36 Sosiaali- ja terveysministeriÃ¶n julkaisuja. 1996, 14",,
1360001308,1996,INT 5 Labour market...18,,
1360001310,1996,INT 5 Manual,,
1360001313,1993,"FI 2.7 Pukkala, Eero",,
1360001315,1996,INT 5 European,,
1360001318,1989,FI 2.7 Suomalaisten,,
1360001329,1996,R 34/35 Suomen,,
1360001331,1996,K 331 TyÃ¶poliittinen tutkimus. 164,,
1360001334,1987,FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tilastoja,,
1360001336,1996,34 Oikeuspol. tutk.lait. tutkimustied. 28,,
1360001339,1996,"30 MÃ¤kelÃ¤, Jukka",,
1360001340,1996,INT 5 Regional,,
1360001342,1996,"FI 2.7 STAKES. Tilastotiedote. 1996, 17",,
1360001343,1996,"FI 2.7 STAKES. Tilastotiedote. 1996, 17",,
1360001352,1996,INT 5 SysteÌme,,
1360001354,1995,"FI 2.6 NeittaanmÃ¤ki, Pekka",,
1360001355,1996,"65 Kauppa- ja teollisuusministeriÃ¶n tutkimuksia ja raportteja. 1996, 24",,
1360001356,1996,INT 5 Business,,
1360001359,1996,INT 3.6 Tax,,
1360001360,1996,INT 5 Continuing,,
1360001361,1996,INT 5 Statistical,,
1360001365,1996,"331 Bratt, Christian",,
1360001373,1996,"62 Herranen, Timo",,
1360001374,1995,INT 2.6 Industry,,
1360001376,1996,"65 Sumiloff, Lasse",,
1360001382,1996,INT 5 Special,,
1360001388,1996,INT 5 European,,
1360001395,1994,311 Future,,
1360001399,1996,INT 5 Future,,
1360001400,1996,INT 5 Methodological,,
1360001402,1996,INT 5 Occasional paper. 140,,
1360001409,1996,"FI 2.8 Oikeus. 1996, 17",,
1360001416,1995,INT 3.3 Iron,,
1360001427,1995,INT 5 Proposal,,
1360001428,1996,"FI 2.8 Oikeus. 1996, 17",,
1360001433,1993,"311 Salem, Lionel",,
1360001434,1996,"FI 2.8 Oikeus. 1996, 17",,
1360001443,1996,36 STAKES. Raportteja. 197,,
1360001466,1992,"68 Roszak, Theodore",,
1360001472,1990,"311 Vala, Klaus",,
1360001475,1996,"FI 4 [Helsinki] Helsingin kaupungin tietokeskuksen tutkimuksia. 1996, 13",,
1360001478,1995,"FI 2.6 R Rissanen, Pekka",,
1360001481,1997,"FI 2.6 Kulttuuri ja viestintÃ¤. 1996, 2",,
1360001482,1993,339 European,,
1360001484,1996,"FI 2.7 R Vertio, Harri",,
1360001487,1997,"FI 2.6 Kulttuuri ja viestintÃ¤. 1996, 2",,
1360001501,1995,FI 3.5 Vaarallisten,,
1360001505,1997,"FI 2.6 Kulttuuri ja viestintÃ¤. 1996, 2",,
1360001507,1996,INT 5 Intrastat,,
1360001509,1996,INT 5 Future,,
1360001512,1992,"339 Hjerppe, Riitta",,
1360001520,1993,FI 4 Espoo. Raportteja Espoossa,,
1360001521,1992,FI 2.6 Kulttuuri ja viestintÃ¤,,
1360001522,1993,K 330 ETLA. B. 85,,
1360001526,1992,FI 2.6 Kulttuuri ja viestintÃ¤,,
1360001527,1992,FI 2.6 Kulttuuri ja viestintÃ¤,,
1360001533,1992,FI 2.6 Kulttuuri ja viestintÃ¤,,
1360001545,1997,"FI 2.6 Koulutus. 1996, 9",,
1360001546,1993,339 Opiskellen,,
1360001549,1996,"336 Suomen pankin keskustelualoitteita 96, 31",,
1360001558,1991,"34 PellonpÃ¤Ã¤, Matti",,
1360001570,1997,"FI 2.6 Koulutus. 1996, 9",,
1360001584,1992,K 330 ETLA. B. 81,,
1360001588,1995,"R 8 HytÃ¶nen, Ahti",,
1360001590,1996,FI 2.7 Kansanterveyslaitoken julkaisuja. A. 18,,
1360001591,1995,"331 LindstrÃ¶m, Kari",,
1360001592,1996,FI 2.5 EpÃ¤tyypilliset,,
1360001593,1995,"FI 3.4 Santasalo, Tuomas",,
1360001597,1996,"311 Willenborg, Leon",,
1360001601,1997,K 331 TyÃ¶poliittinen tutkimus. 165,,
1360001602,1995,FI 2.7 R STAKES. Tilastoraportti(tiedote),,
1360001618,1997,338 Kansallinen tuottavuusohjelma,,
1360001626,1997,338 Kansallinen tuottavuusohjelma,,
1360001628,1996,FI 2.1 Kouluterveys,,
1360001634,1996,INT 2.3 Trends,,
1360001635,1996,RU 4 [Murmansk] Statisticeskij,,
1360001639,1997,INT 5 DOSIS,,
1360001645,1994,INT 2.6 Medier,,
1360001651,1996,338 Suomi,,
1360001671,1997,330 Economist,,
1360001673,1996,INT 5 United Nations Economic Commission for Europe. Economic studies. 10a,,
1360001676,1993,330 Economist,,
1360001677,1994,33 Pane,,
1360001679,1997,"FI 2.5 TyÃ¶markkinat 1997, 3",,
